,total_sqft,bath,price,price_per_sqft
3698,1845.0,3.0,91.0,4932.249322493225
3699,1676.0,3.0,52.0,3102.6252983293557
3700,1137.0,2.0,63.0,5540.8970976253295
3701,1360.0,2.0,70.5,5183.823529411765
3702,1374.0,2.0,70.0,5094.614264919942
3703,1700.0,3.0,155.0,9117.64705882353
3704,3227.0,5.0,250.0,7747.133560582584
3705,2145.0,4.0,125.0,5827.505827505827
3706,2400.0,6.0,600.0,25000.0
3707,2170.0,3.0,151.0,6958.52534562212
3708,1080.0,2.0,55.0,5092.592592592592
3709,1790.0,3.0,100.0,5586.592178770949
3710,550.0,1.0,17.0,3090.909090909091
3711,1270.0,2.0,50.79,3999.212598425197
3712,1033.0,2.0,48.0,4646.660212971927
3713,1000.0,2.0,80.0,8000.0
3714,2940.0,6.0,280.0,9523.809523809523
3715,1240.0,2.0,52.6,4241.935483870968
3716,1650.0,5.0,450.0,27272.727272727272
3717,883.0,2.0,39.0,4416.761041902605
3718,1500.0,2.0,97.0,6466.666666666667
3719,1730.0,3.0,139.0,8034.682080924856
3720,1915.0,3.0,80.0,4177.545691906005
3721,1545.0,3.0,79.0,5113.26860841424
3722,1865.0,4.0,140.0,7506.702412868633
3723,1150.0,2.0,40.0,3478.2608695652175
3724,1200.0,2.0,49.0,4083.3333333333335
3725,963.0,2.0,40.0,4153.686396677051
3726,1200.0,3.0,120.0,10000.0
3727,2600.0,4.0,260.0,10000.0
3728,1700.0,4.0,108.0,6352.941176470588
3729,1682.0,3.0,120.0,7134.36385255648
3730,1371.0,2.0,65.0,4741.064916119621
3731,901.0,2.0,49.5,5493.895671476138
3732,600.0,7.0,73.0,12166.666666666666
3733,1730.0,3.0,120.0,6936.416184971098
3734,1200.0,4.0,125.0,10416.666666666666
3735,1500.0,3.0,102.0,6800.0
3736,3785.0,6.0,280.0,7397.622192866578
3737,3500.0,4.0,245.0,7000.0
3738,1203.0,2.0,59.86,4975.893599334996
3739,1357.0,2.0,54.0,3979.3662490788506
3740,1600.0,3.0,76.0,4750.0
3741,350.0,1.0,13.5,3857.1428571428573
3742,1665.0,3.0,53.0,3183.1831831831832
3743,1400.0,3.0,200.0,14285.714285714286
3744,835.0,1.0,46.95,5622.754491017964
3745,815.0,3.0,160.0,19631.9018404908
3746,1444.0,2.0,80.0,5540.16620498615
3747,1277.0,2.0,55.0,4306.969459671104
3748,1521.0,3.0,94.71,6226.824457593689
3749,1134.0,2.0,40.0,3527.336860670194
3750,995.0,2.0,34.82,3499.497487437186
3751,2760.0,5.0,157.0,5688.405797101449
3752,1325.0,1.0,92.0,6943.396226415094
3753,4000.0,6.0,150.0,3750.0
3754,1525.0,3.0,90.0,5901.639344262295
3755,1320.0,2.0,73.0,5530.30303030303
3756,650.0,1.0,23.0,3538.4615384615386
3757,1858.0,2.0,167.0,8988.15931108719
3758,1150.0,2.0,38.0,3304.3478260869565
3759,769.0,2.0,40.0,5201.560468140442
3760,1571.0,3.0,105.0,6683.64099299809
3761,1445.0,3.0,86.56,5990.311418685121
3762,1590.0,2.0,135.0,8490.566037735849
3763,902.0,2.0,49.0,5432.372505543237
3764,2238.0,3.0,140.0,6255.585344057194
3765,1090.0,2.0,31.49,2888.9908256880735
3766,1712.0,3.0,82.0,4789.719626168225
3767,1088.0,2.0,68.0,6250.0
3768,1575.0,3.0,63.1,4006.3492063492063
3769,2150.0,6.0,205.0,9534.883720930233
3770,1920.0,3.0,150.0,7812.5
3771,1000.0,2.0,57.0,5700.0
3772,1100.0,2.0,56.1,5100.0
3773,1089.0,2.0,45.0,4132.231404958678
3774,1106.0,2.0,43.09,3896.021699819168
3775,927.0,2.0,37.0,3991.3700107874865
3776,1339.0,2.0,58.0,4331.59073935773
3777,923.0,1.0,45.69,4950.162513542795
3778,2900.0,3.0,285.0,9827.586206896553
3779,1175.0,2.0,75.0,6382.978723404255
3780,975.0,2.0,55.0,5641.025641025641
3781,2400.0,4.0,180.0,7500.0
3782,1330.0,3.0,72.0,5413.533834586467
3783,1183.0,2.0,59.74,5049.873203719358
3784,1758.0,3.0,133.0,7565.415244596132
3785,1200.0,3.0,265.0,22083.333333333332
3786,1255.0,2.0,77.68,6189.641434262949
3787,600.0,4.0,110.0,18333.333333333332
3788,1100.0,2.0,50.0,4545.454545454545
3789,1170.0,2.0,46.8,4000.0
3790,2400.0,5.0,120.0,5000.0
3791,1530.0,3.0,51.77,3383.6601307189544
3792,1420.0,2.0,107.0,7535.211267605634
3793,1200.0,4.0,300.0,25000.0
3794,1045.0,6.0,160.0,15311.004784688996
3795,1591.0,3.0,115.0,7228.158390949088
3796,1680.0,3.0,120.0,7142.857142857143
3797,675.0,3.0,52.0,7703.7037037037035
3798,1055.0,2.0,57.63,5462.559241706161
3799,1918.0,3.0,129.0,6725.7559958289885
3800,1280.0,2.0,76.0,5937.5
3801,1560.0,3.0,66.0,4230.7692307692305
3802,1145.0,2.0,49.5,4323.144104803493
3803,2106.0,3.0,126.0,5982.9059829059825
3804,1801.0,3.0,139.0,7717.9344808439755
3805,1200.0,5.0,120.0,10000.0
3806,1718.0,3.0,288.0,16763.678696158324
3807,1306.0,3.0,54.65,4184.532924961715
3808,1320.0,2.0,92.0,6969.69696969697
3809,1350.0,2.0,65.0,4814.814814814815
3810,2990.0,4.0,324.0,10836.120401337792
3811,3800.0,5.0,300.0,7894.736842105263
3812,1344.0,2.0,42.0,3125.0
3813,1893.0,3.0,100.0,5282.620179609086
3814,1107.0,2.0,43.0,3884.3721770551037
3815,1200.0,10.0,180.0,15000.0
3816,1190.0,2.0,75.0,6302.5210084033615
3817,1000.0,2.0,35.0,3500.0
3818,2400.0,2.0,160.0,6666.666666666667
3819,1000.0,2.0,48.5,4850.0
3820,2113.0,3.0,155.0,7335.541883577851
3821,1100.0,2.0,46.0,4181.818181818182
3822,1200.0,4.0,160.0,13333.333333333334
3823,1884.0,4.0,120.0,6369.426751592357
3824,1110.0,2.0,40.0,3603.6036036036035
3825,1027.0,2.0,43.0,4186.952288218111
3826,1250.0,3.0,40.0,3200.0
3827,1470.0,3.0,62.0,4217.687074829932
3828,1150.0,2.0,75.0,6521.739130434783
3829,1200.0,3.0,165.0,13750.0
3830,703.0,1.0,52.0,7396.870554765292
3831,1400.0,2.0,62.0,4428.571428571428
3832,1195.0,2.0,51.0,4267.782426778243
3833,1302.0,2.0,69.1,5307.219662058371
3834,1583.0,3.0,74.4,4699.936828806065
3835,1488.0,2.0,60.0,4032.2580645161293
3836,600.0,5.0,85.0,14166.666666666666
3837,1385.0,2.0,34.63,2500.361010830325
3838,3262.0,4.0,260.0,7970.570202329859
3839,1600.0,3.0,104.0,6500.0
3840,1150.0,2.0,90.0,7826.086956521739
3841,4500.0,9.0,166.0,3688.8888888888887
3842,1263.0,2.0,78.0,6175.771971496437
3843,1200.0,8.0,110.0,9166.666666666666
3844,1299.0,2.0,85.0,6543.4949961508855
3845,1330.0,2.0,78.0,5864.661654135339
3846,1282.0,2.0,52.43,4089.703588143526
3847,1853.0,3.0,82.0,4425.256341068538
3848,861.0,2.0,35.0,4065.040650406504
3849,1600.0,3.0,95.0,5937.5
3850,1256.0,2.0,62.8,5000.0
3851,1390.0,2.0,80.0,5755.395683453237
3852,1550.0,2.0,90.0,5806.451612903225
3853,1200.0,6.0,150.0,12500.0
3854,919.0,2.0,49.0,5331.882480957563
3855,1625.0,3.0,80.0,4923.076923076923
3856,1195.0,2.0,44.0,3682.0083682008367
3857,2400.0,4.0,600.0,25000.0
3858,1159.0,2.0,60.0,5176.8766177739435
3859,1386.0,3.0,57.46,4145.743145743146
3860,1197.0,2.0,79.0,6599.832915622389
3861,2690.0,4.0,191.0,7100.371747211896
3863,1295.0,2.0,50.28,3882.6254826254826
3864,1310.0,2.0,37.83,2887.7862595419847
3865,1132.0,2.0,79.28,7003.533568904593
3866,2350.0,3.0,400.0,17021.27659574468
3867,2400.0,4.0,500.0,20833.333333333332
3868,1645.0,3.0,135.0,8206.686930091186
3869,1200.0,2.0,45.84,3820.0
3870,3000.0,4.0,330.0,11000.0
3871,1937.0,3.0,140.0,7227.671657201859
3872,1015.0,2.0,33.5,3300.4926108374384
3873,1080.0,2.0,39.0,3611.1111111111113
3874,1350.0,2.0,80.99,5999.259259259258
3875,1149.0,2.0,29.0,2523.933855526545
3876,1185.0,2.0,59.0,4978.9029535864975
3877,1720.0,3.0,135.0,7848.837209302325
3878,2080.0,3.0,175.0,8413.461538461539
3879,1500.0,3.0,87.0,5800.0
3880,1566.0,3.0,97.0,6194.125159642401
3881,2386.0,3.0,334.0,13998.323554065382
3882,1500.0,4.0,110.0,7333.333333333333
3883,1290.0,2.0,49.02,3800.0
3884,1531.0,3.0,72.0,4702.808621815807
3885,1839.0,3.0,165.0,8972.26753670473
3886,4200.0,4.0,760.0,18095.238095238095
3887,1400.0,2.0,40.43,2887.8571428571427
3888,550.0,1.0,15.0,2727.2727272727275
3889,1140.0,2.0,39.0,3421.0526315789475
3891,2000.0,4.0,100.0,5000.0
3892,1100.0,2.0,46.0,4181.818181818182
3893,1200.0,2.0,55.0,4583.333333333333
3894,1618.0,3.0,68.0,4202.719406674907
3895,2830.0,5.0,160.0,5653.7102473498235
3896,1315.0,2.0,74.0,5627.376425855513
3897,1141.0,2.0,42.75,3746.7134092900965
3898,1080.0,2.0,55.0,5092.592592592592
3899,1200.0,2.0,60.0,5000.0
3900,1111.0,2.0,41.88,3769.57695769577
3901,1022.0,2.0,45.9,4491.19373776908
3902,1275.0,2.0,65.0,5098.0392156862745
3903,900.0,2.0,70.0,7777.777777777777
3904,1224.0,2.0,39.2,3202.614379084968
3905,1135.0,2.0,43.0,3788.546255506608
3906,1050.0,2.0,52.1,4961.9047619047615
3907,1535.0,3.0,86.0,5602.605863192182
3908,1392.0,2.0,130.0,9339.080459770115
3909,1050.0,2.0,72.0,6857.142857142857
3910,1513.0,3.0,103.0,6807.666886979511
3911,1621.0,3.0,72.0,4441.702652683529
3912,892.0,2.0,39.0,4372.197309417041
3913,1205.0,2.0,40.0,3319.5020746887967
3914,1355.0,3.0,83.87,6189.667896678967
3915,1250.0,5.0,300.0,24000.0
3916,1650.0,9.0,345.0,20909.090909090908
3917,1200.0,6.0,70.0,5833.333333333333
3918,1400.0,2.0,168.0,12000.0
3919,726.0,2.0,35.0,4820.936639118458
3920,1500.0,3.0,149.0,9933.333333333334
3921,3895.0,4.0,405.0,10397.946084724004
3922,1079.0,2.0,41.0,3799.8146431881373
3923,1170.0,2.0,46.0,3931.6239316239316
3924,1104.0,2.0,39.0,3532.608695652174
3925,950.0,2.0,45.0,4736.8421052631575
3926,4818.0,4.0,390.0,8094.64508094645
3927,1650.0,2.0,52.0,3151.5151515151515
3928,1559.0,3.0,127.0,8146.247594611931
3929,1100.0,2.0,38.0,3454.5454545454545
3930,1750.0,3.0,150.0,8571.42857142857
3931,1215.0,2.0,45.5,3744.855967078189
3932,1868.0,3.0,135.0,7226.980728051391
3933,1130.0,2.0,32.63,2887.610619469027
3934,1570.0,3.0,64.5,4108.28025477707
3935,1691.0,3.0,98.0,5795.38734476641
3936,4355.0,3.0,350.0,8036.739380022962
3937,1225.0,2.0,55.0,4489.7959183673465
3938,1690.0,3.0,112.0,6627.218934911242
3939,1418.0,2.0,103.0,7263.7517630465445
3940,1896.0,3.0,125.0,6592.827004219409
3941,605.0,1.0,40.0,6611.570247933884
3942,800.0,5.0,95.0,11875.0
3943,900.0,2.0,32.5,3611.1111111111113
3944,750.0,2.0,50.0,6666.666666666667
3945,780.0,3.0,62.0,7948.717948717948
3946,908.0,2.0,26.0,2863.4361233480176
3948,3216.0,4.0,226.0,7027.363184079602
3949,2400.0,4.0,225.0,9375.0
3950,1400.0,2.0,68.0,4857.142857142857
3951,1092.0,2.0,44.0,4029.3040293040294
3952,1255.0,2.0,74.0,5896.414342629482
3953,1500.0,2.0,100.0,6666.666666666667
3954,1296.0,2.0,72.0,5555.555555555556
3955,925.0,2.0,38.0,4108.108108108108
3956,1023.0,2.0,42.0,4105.571847507332
3957,600.0,3.0,75.0,12500.0
3958,1020.0,2.0,44.5,4362.745098039216
3959,1530.0,3.0,77.0,5032.679738562091
3960,1650.0,3.0,71.0,4303.030303030303
3961,1605.0,2.0,85.0,5295.95015576324
3962,1925.0,2.0,50.0,2597.4025974025976
3963,1190.0,2.0,50.66,4257.142857142857
3964,1374.0,3.0,68.0,4949.0538573508
3965,1140.0,2.0,65.0,5701.754385964912
3966,1725.0,3.0,130.0,7536.231884057971
3967,1075.0,2.0,50.0,4651.162790697675
3968,1574.0,3.0,93.34,5930.114358322745
3969,965.0,1.0,32.0,3316.062176165803
3970,1550.0,3.0,83.0,5354.8387096774195
3971,1205.0,2.0,60.0,4979.253112033195
3972,1082.0,2.0,55.0,5083.179297597043
3973,1215.0,2.0,52.85,4349.794238683127
3974,2483.0,5.0,230.0,9262.988320579943
3975,1200.0,3.0,46.14,3845.0
3976,1500.0,1.0,19.5,1300.0
3977,2360.0,4.0,600.0,25423.728813559323
3978,3198.0,4.0,250.0,7817.385866166354
3979,1452.0,3.0,60.98,4199.724517906336
3980,1329.0,2.0,41.0,3085.0263355906695
3981,1125.0,2.0,44.0,3911.1111111111113
3982,1200.0,2.0,70.0,5833.333333333333
3983,1350.0,3.0,39.97,2960.740740740741
3985,2600.0,3.0,195.0,7500.0
3986,1200.0,2.0,160.0,13333.333333333334
3987,1220.0,3.0,35.23,2887.7049180327863
3988,1255.0,2.0,80.0,6374.501992031873
3989,1904.0,3.0,155.0,8140.756302521008
3990,1329.0,2.0,70.0,5267.11813393529
3991,1200.0,2.0,60.0,5000.0
3992,2135.0,3.0,160.0,7494.145199063232
3993,2770.0,4.0,315.0,11371.841155234657
3994,813.0,1.0,39.0,4797.047970479704
3995,3884.0,4.0,240.0,6179.196704428425
3996,3876.0,3.0,300.0,7739.938080495356
3997,800.0,2.0,30.0,3750.0
3998,4750.0,2.0,120.0,2526.315789473684
3999,1500.0,3.0,70.0,4666.666666666667
4000,1880.0,3.0,95.0,5053.191489361702
4001,1440.0,2.0,55.0,3819.4444444444443
4002,1575.0,3.0,90.0,5714.285714285715
4003,1630.0,2.0,97.78,5998.773006134969
4004,1180.0,3.0,55.0,4661.016949152542
4005,1090.0,2.0,36.0,3302.7522935779816
4006,1020.0,2.0,48.45,4750.0
4007,2425.0,4.0,173.0,7134.020618556701
4008,1097.0,2.0,33.82,3082.9535095715587
4009,1070.0,2.0,50.0,4672.897196261682
4010,1000.0,2.0,58.0,5800.0
4011,1120.0,8.0,150.0,13392.857142857143
4012,1150.0,2.0,56.0,4869.565217391304
4013,1900.0,4.0,145.0,7631.578947368421
4014,1141.0,2.0,49.0,4294.478527607362
4015,937.0,2.0,44.0,4695.837780149413
4016,1075.0,2.0,60.0,5581.395348837209
4017,1000.0,2.0,65.3,6530.0
4018,1450.0,3.0,77.41,5338.620689655172
4019,897.0,2.0,85.0,9476.03121516165
4020,936.0,2.0,43.0,4594.017094017094
4021,1280.0,2.0,75.0,5859.375
4022,1050.0,2.0,45.0,4285.714285714285
4023,1350.0,2.0,86.0,6370.37037037037
4024,1325.0,2.0,70.0,5283.018867924528
4025,1174.0,2.0,59.0,5025.553662691653
4026,1890.0,3.0,162.0,8571.42857142857
4027,735.0,1.0,75.0,10204.081632653062
4028,500.0,1.0,24.0,4800.0
4029,1304.0,3.0,80.0,6134.9693251533745
4030,1653.0,3.0,120.0,7259.528130671506
4031,1075.0,2.0,52.0,4837.209302325581
4032,1212.0,3.0,42.0,3465.3465346534654
4033,1100.0,2.0,50.0,4545.454545454545
4034,3436.0,6.0,500.0,14551.804423748545
4035,1200.0,4.0,145.0,12083.333333333334
4036,1140.0,2.0,50.0,4385.964912280701
4037,1200.0,2.0,100.0,8333.333333333334
4038,1532.0,3.0,83.0,5417.754569190601
4039,2776.0,4.0,195.0,7024.495677233429
4040,1531.0,2.0,75.0,4898.758981058132
4041,1270.0,2.0,50.79,3999.212598425197
4042,1325.0,2.0,53.0,4000.0
4043,1200.0,3.0,160.0,13333.333333333334
4044,1156.0,2.0,44.0,3806.2283737024222
4045,2000.0,4.0,320.0,16000.0
4046,1260.0,2.0,70.0,5555.555555555556
4047,1934.0,2.0,90.0,4653.567735263702
4048,1060.0,2.0,40.0,3773.5849056603774
4049,1476.0,3.0,95.0,6436.314363143631
4050,1185.0,2.0,85.0,7172.995780590717
4051,1265.0,2.0,82.0,6482.213438735178
4052,3200.0,5.0,150.0,4687.5
4053,1196.0,2.0,56.81,4750.0
4054,1280.0,2.0,69.0,5390.625
4055,800.0,4.0,86.0,10750.0
4056,1175.0,2.0,45.0,3829.7872340425533
4057,1850.0,3.0,98.0,5297.2972972972975
4058,2400.0,4.0,525.0,21875.0
4059,1195.0,2.0,70.0,5857.740585774059
4060,2000.0,3.0,185.0,9250.0
4061,600.0,4.0,100.0,16666.666666666668
4062,800.0,5.0,155.0,19375.0
4063,1180.0,2.0,36.5,3093.2203389830506
4064,1050.0,2.0,49.87,4749.523809523809
4065,1400.0,2.0,40.44,2888.5714285714284
4066,2360.0,4.0,150.0,6355.932203389831
4067,1030.0,2.0,77.25,7500.0
4068,1512.0,1.0,65.01,4299.603174603175
4069,929.0,2.0,48.0,5166.846071044133
4070,1252.0,3.0,61.0,4872.20447284345
4071,1485.0,3.0,115.0,7744.107744107744
4072,1124.0,2.0,55.0,4893.238434163701
4073,2400.0,6.0,370.0,15416.666666666666
4074,1407.0,3.0,120.0,8528.784648187633
4075,1482.0,2.0,97.0,6545.209176788124
4076,1163.0,2.0,98.86,8500.42992261393
4077,1570.0,3.0,140.0,8917.197452229299
4078,3480.0,4.0,284.0,8160.919540229885
4079,520.0,1.0,14.04,2700.0
4080,2000.0,3.0,160.0,8000.0
4081,1352.0,2.0,75.0,5547.337278106509
4082,1152.0,2.0,65.0,5642.361111111111
4083,1575.0,3.0,93.0,5904.761904761905
4084,1965.0,4.0,125.0,6361.323155216285
4085,1300.0,2.0,70.0,5384.615384615385
4086,1.0,4.0,120.0,12000000.0
4087,957.0,2.0,47.0,4911.180773249739
4088,1740.0,3.0,60.0,3448.2758620689656
4089,1080.0,6.0,65.0,6018.518518518518
4090,1060.0,2.0,35.0,3301.8867924528304
4091,975.0,2.0,50.0,5128.205128205128
4092,1150.0,2.0,51.0,4434.782608695652
4093,1738.0,2.0,79.0,4545.454545454545
4094,1250.0,3.0,55.0,4400.0
4095,1788.0,3.0,90.0,5033.557046979866
4096,1151.0,2.0,59.0,5125.977410947003
4097,1300.0,2.0,60.0,4615.384615384615
4098,1150.0,2.0,52.8,4591.304347826087
4099,1380.0,2.0,75.0,5434.782608695652
4100,1645.0,3.0,117.0,7112.462006079028
4101,1141.0,2.0,45.9,4022.787028921998
4102,1175.0,2.0,82.5,7021.276595744681
4103,1355.0,2.0,61.0,4501.845018450184
4104,1150.0,2.0,70.0,6086.95652173913
4105,5800.0,5.0,80.0,1379.3103448275863
4106,1000.0,2.0,45.0,4500.0
4107,1007.0,2.0,65.0,6454.816285998014
4108,3000.0,5.0,100.0,3333.3333333333335
4109,1436.0,3.0,70.0,4874.651810584958
4110,4000.0,4.0,220.0,5500.0
4111,2372.0,3.0,140.0,5902.192242833053
4112,1500.0,6.0,240.0,16000.0
4114,1200.0,2.0,150.0,12500.0
4115,1016.0,2.0,58.0,5708.6614173228345
4116,1100.0,2.0,48.0,4363.636363636364
4117,1080.0,2.0,45.0,4166.666666666667
4118,1070.0,2.0,60.0,5607.476635514019
4119,1532.0,3.0,115.0,7506.527415143603
4120,1040.0,2.0,42.12,4050.0
4121,3100.0,3.0,250.0,8064.5161290322585
4123,1430.0,2.0,51.6,3608.3916083916083
4124,1160.0,1.0,163.0,14051.724137931034
4125,3262.0,5.0,205.0,6284.488044144697
4126,2100.0,7.0,410.0,19523.809523809523
4127,1190.0,2.0,100.0,8403.361344537816
4128,1827.0,3.0,100.0,5473.453749315819
4129,1210.0,2.0,75.0,6198.347107438017
4130,1500.0,3.0,95.0,6333.333333333333
4131,1050.0,2.0,53.5,5095.238095238095
4132,1251.0,2.0,88.73,7092.725819344524
4133,1600.0,2.0,115.0,7187.5
4134,1128.0,2.0,65.5,5806.737588652482
4135,1820.0,3.0,93.0,5109.89010989011
4136,2072.0,4.0,159.0,7673.745173745174
4137,1510.0,2.0,59.0,3907.2847682119204
4138,1925.0,2.0,114.0,5922.077922077922
4139,2651.0,2.0,225.0,8487.36325914749
4140,2072.0,4.0,147.0,7094.594594594595
4141,1000.0,2.0,36.0,3600.0
4142,1752.0,3.0,145.0,8276.255707762557
4143,960.0,2.0,56.0,5833.333333333333
4144,1180.0,2.0,63.0,5338.983050847458
4145,2270.0,3.0,180.0,7929.515418502203
4146,650.0,2.0,59.0,9076.923076923076
4147,1200.0,2.0,75.0,6250.0
4148,1180.0,2.0,46.0,3898.3050847457625
4149,1300.0,3.0,47.0,3615.3846153846152
4150,1157.0,2.0,40.0,3457.216940363008
4151,1300.0,3.0,69.0,5307.692307692308
4152,1305.0,2.0,59.0,4521.072796934866
4153,2006.0,4.0,196.0,9770.687936191425
4154,1290.0,2.0,80.0,6201.550387596899
4155,1170.0,2.0,45.0,3846.153846153846
4156,971.0,2.0,135.0,13903.192584963954
4157,1400.0,2.0,78.0,5571.428571428572
4158,1200.0,2.0,75.0,6250.0
4159,1155.0,2.0,60.0,5194.805194805195
4160,1725.0,3.0,85.0,4927.536231884058
4161,700.0,2.0,40.0,5714.285714285715
4162,7000.0,5.0,2050.0,29285.714285714286
4163,1112.0,2.0,88.0,7913.669064748202
4164,1178.0,2.0,78.0,6621.392190152801
4165,1274.0,2.0,81.0,6357.9277864992155
4166,915.0,2.0,32.0,3497.2677595628415
4167,1650.0,6.0,135.0,8181.818181818182
4168,760.0,1.0,21.28,2800.0
4169,1540.0,3.0,68.0,4415.584415584415
4170,1206.0,2.0,38.5,3192.3714759535656
4171,1645.0,3.0,95.0,5775.075987841945
4172,1200.0,4.0,170.0,14166.666666666666
4173,1200.0,4.0,140.0,11666.666666666666
4174,2342.0,3.0,115.0,4910.333048676345
4175,1200.0,2.0,55.0,4583.333333333333
4176,1056.0,2.0,33.0,3125.0
4177,4800.0,8.0,225.0,4687.5
4178,1450.0,3.0,54.3,3744.8275862068967
4179,1161.0,2.0,36.69,3160.206718346253
4180,1097.0,2.0,65.0,5925.2506836827715
4181,850.0,2.0,35.0,4117.64705882353
4182,1715.0,3.0,115.0,6705.539358600583
4183,2300.0,3.0,317.0,13782.608695652174
4184,1200.0,2.0,59.0,4916.666666666667
4185,1080.0,2.0,38.0,3518.5185185185187
4186,1200.0,2.0,50.3,4191.666666666667
4187,2400.0,4.0,550.0,22916.666666666668
4188,1400.0,2.0,78.0,5571.428571428572
4189,1500.0,4.0,200.0,13333.333333333334
4191,1230.0,2.0,57.0,4634.1463414634145
4192,1640.0,3.0,88.0,5365.8536585365855
4193,1700.0,3.0,125.0,7352.941176470588
4194,1478.0,2.0,44.0,2976.9959404600813
4195,6600.0,4.0,986.0,14939.39393939394
4196,1020.0,2.0,40.79,3999.0196078431372
4197,1200.0,2.0,150.0,12500.0
4198,1275.0,2.0,95.0,7450.980392156863
4199,1600.0,3.0,165.0,10312.5
4200,1110.0,2.0,38.85,3500.0
4201,1627.86,3.0,88.0,5405.87028368533
4202,620.0,2.0,22.0,3548.3870967741937
4203,3004.0,4.0,285.0,9487.350199733688
4204,1133.0,2.0,52.0,4589.585172109444
4205,1182.0,2.0,82.5,6979.6954314720815
4206,1500.0,3.0,100.0,6666.666666666667
4207,3900.0,5.0,360.0,9230.76923076923
4208,1200.0,2.0,58.0,4833.333333333333
4209,1128.0,2.0,48.79,4325.354609929078
4211,900.0,2.0,110.0,12222.222222222223
4212,1100.0,2.0,45.0,4090.909090909091
4213,635.0,1.0,22.0,3464.566929133858
4214,2062.0,3.0,140.0,6789.524733268671
4215,1874.0,4.0,130.0,6937.033084311633
4216,600.0,3.0,78.0,13000.0
4217,1171.0,2.0,75.0,6404.782237403928
4218,2020.0,3.0,85.0,4207.920792079208
4219,1059.0,2.0,34.5,3257.790368271955
4220,1315.0,2.0,59.1,4494.296577946768
4221,1760.0,3.0,110.0,6250.0
4222,1200.0,2.0,125.0,10416.666666666666
4223,1192.0,2.0,62.0,5201.342281879195
4224,1645.0,3.0,121.0,7355.623100303951
4225,1250.0,2.0,72.0,5760.0
4227,1340.0,2.0,77.0,5746.268656716418
4228,2388.0,4.0,239.0,10008.375209380234
4229,1369.1,2.0,104.0,7596.231100723103
4230,1355.0,2.0,75.0,5535.055350553505
4231,1150.0,2.0,65.0,5652.173913043478
4232,1938.0,3.0,113.0,5830.7533539731685
4233,2462.0,4.0,124.0,5036.555645816409
4234,1636.0,3.0,85.0,5195.59902200489
4235,1430.0,2.0,75.0,5244.755244755244
4236,2000.0,3.0,85.0,4250.0
4237,993.0,2.0,50.0,5035.246727089628
4238,1260.0,4.0,150.0,11904.761904761905
4239,1700.0,3.0,88.0,5176.470588235294
4240,1270.0,2.0,78.0,6141.7322834645665
4241,1500.0,3.0,121.0,8066.666666666667
4242,2300.0,3.0,290.0,12608.695652173914
4243,7500.0,4.0,900.0,12000.0
4244,1650.0,3.0,86.45,5239.393939393939
4245,1109.0,2.0,63.0,5680.793507664563
4246,1280.0,2.0,49.75,3886.71875
4247,2885.0,3.0,185.0,6412.478336221837
4248,1200.0,9.0,145.0,12083.333333333334
4249,1600.0,3.0,180.0,11250.0
4250,1462.0,3.0,71.0,4856.361149110807
4251,607.0,1.0,35.0,5766.062602965404
4252,930.0,2.0,25.0,2688.1720430107525
4253,4500.0,5.0,300.0,6666.666666666667
4254,1200.0,5.0,160.0,13333.333333333334
4255,2600.0,3.0,237.0,9115.384615384615
4256,3000.0,4.0,140.0,4666.666666666667
4257,1418.0,3.0,52.47,3700.2820874471086
4258,4200.0,1.0,160.0,3809.5238095238096
4259,1125.0,2.0,65.0,5777.777777777777
4260,1825.0,3.0,126.0,6904.109589041096
4261,1320.0,2.0,79.5,6022.727272727273
4262,3000.0,4.0,140.0,4666.666666666667
4263,1490.0,2.0,300.0,20134.228187919463
4264,1650.0,3.0,300.0,18181.81818181818
4265,750.0,2.0,52.7,7026.666666666667
4266,1400.0,2.0,80.54,5752.857142857143
4267,4104.0,4.0,360.0,8771.929824561403
4268,5000.0,4.0,375.0,7500.0
4269,3295.0,4.0,260.0,7890.743550834598
